Date,Week,Year,Fuel,State,Region,Geography_Type,Price_CPL,Source_Name,Page_URL
2026-02-15,15 Feb,2026,ULP,NT,Northern Territory Regional Average,State Regional Average,231.7,Northern Territory Regional Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-regional-average/
2026-02-22,22 Feb,2026,ULP,NT,Northern Territory Regional Average,State Regional Average,232.3,Northern Territory Regional Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-regional-average/
2026-03-01,1 Mar,2026,ULP,NT,Northern Territory Regional Average,State Regional Average,232.4,Northern Territory Regional Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-regional-average/
2026-03-08,8 Mar,2026,ULP,NT,Northern Territory Regional Average,State Regional Average,234.9,Northern Territory Regional Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-regional-average/
2026-03-15,15 Mar,2026,ULP,NT,Northern Territory Regional Average,State Regional Average,248.8,Northern Territory Regional Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-regional-average/
2026-03-22,22 Mar,2026,ULP,NT,Northern Territory Regional Average,State Regional Average,263.9,Northern Territory Regional Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-regional-average/
2026-03-29,29 Mar,2026,ULP,NT,Northern Territory Regional Average,State Regional Average,277.0,Northern Territory Regional Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-regional-average/
2026-04-05,5 Apr,2026,ULP,NT,Northern Territory Regional Average,State Regional Average,281.6,Northern Territory Regional Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-regional-average/
2026-04-12,12 Apr,2026,ULP,NT,Northern Territory Regional Average,State Regional Average,283.2,Northern Territory Regional Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-regional-average/
2026-04-19,19 Apr,2026,ULP,NT,Northern Territory Regional Average,State Regional Average,280.7,Northern Territory Regional Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-regional-average/
2026-04-26,26 Apr,2026,ULP,NT,Northern Territory Regional Average,State Regional Average,234.6,Northern Territory Regional Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-regional-average/
2026-05-03,3 May,2026,ULP,NT,Northern Territory Regional Average,State Regional Average,272.1,Northern Territory Regional Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-regional-average/
2026-05-10,10 May,2026,ULP,NT,Northern Territory Regional Average,State Regional Average,275.3,Northern Territory Regional Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-regional-average/
2026-05-17,17 May,2026,ULP,NT,Northern Territory Regional Average,State Regional Average,275.6,Northern Territory Regional Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-regional-average/
2026-05-24,24 May,2026,ULP,NT,Northern Territory Regional Average,State Regional Average,269.0,Northern Territory Regional Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-regional-average/
2026-05-31,31 May,2026,ULP,NT,Northern Territory Regional Average,State Regional Average,261.4,Northern Territory Regional Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-regional-average/
2026-06-07,7 Jun,2026,ULP,NT,Northern Territory Regional Average,State Regional Average,258.5,Northern Territory Regional Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-regional-average/
2026-06-14,14 Jun,2026,ULP,NT,Northern Territory Regional Average,State Regional Average,255.8,Northern Territory Regional Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-regional-average/
2026-06-21,21 Jun,2026,ULP,NT,Northern Territory Regional Average,State Regional Average,254.9,Northern Territory Regional Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-regional-average/
2026-06-28,28 Jun,2026,ULP,NT,Northern Territory Regional Average,State Regional Average,247.3,Northern Territory Regional Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-regional-average/
2026-07-05,5 Jul,2026,ULP,NT,Northern Territory Regional Average,State Regional Average,246.8,Northern Territory Regional Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-regional-average/
2026-07-12,12 Jul,2026,ULP,NT,Northern Territory Regional Average,State Regional Average,246.3,Northern Territory Regional Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-regional-average/
2026-07-19,19 Jul,2026,ULP,NT,Northern Territory Regional Average,State Regional Average,246.2,Northern Territory Regional Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-regional-average/
2026-07-26,26 Jul,2026,ULP,NT,Northern Territory Regional Average,State Regional Average,248.8,Northern Territory Regional Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-regional-average/
2026-08-02,2 Aug,2026,ULP,NT,Northern Territory Regional Average,State Regional Average,253.8,Northern Territory Regional Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-regional-average/
2026-08-09,9 Aug,2026,ULP,NT,Northern Territory Regional Average,State Regional Average,261.0,Northern Territory Regional Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-regional-average/
2026-08-16,16 Aug,2026,ULP,NT,Northern Territory Regional Average,State Regional Average,264.0,Northern Territory Regional Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-regional-average/
2025-08-24,24 Aug,2025,ULP,NT,Northern Territory State Average,State Average,196.6,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2025-08-31,31 Aug,2025,ULP,NT,Northern Territory State Average,State Average,197.6,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2025-09-07,7 Sep,2025,ULP,NT,Northern Territory State Average,State Average,199.2,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2025-09-14,14 Sep,2025,ULP,NT,Northern Territory State Average,State Average,200.0,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2025-09-21,21 Sep,2025,ULP,NT,Northern Territory State Average,State Average,200.3,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2025-09-28,28 Sep,2025,ULP,NT,Northern Territory State Average,State Average,200.2,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2025-10-05,5 Oct,2025,ULP,NT,Northern Territory State Average,State Average,200.0,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2025-10-12,12 Oct,2025,ULP,NT,Northern Territory State Average,State Average,200.2,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2025-10-19,19 Oct,2025,ULP,NT,Northern Territory State Average,State Average,200.2,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2025-10-26,26 Oct,2025,ULP,NT,Northern Territory State Average,State Average,200.0,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2025-11-02,2 Nov,2025,ULP,NT,Northern Territory State Average,State Average,200.1,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2025-11-09,9 Nov,2025,ULP,NT,Northern Territory State Average,State Average,200.7,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2025-11-16,16 Nov,2025,ULP,NT,Northern Territory State Average,State Average,200.9,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2025-11-23,23 Nov,2025,ULP,NT,Northern Territory State Average,State Average,200.8,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2025-11-30,30 Nov,2025,ULP,NT,Northern Territory State Average,State Average,200.7,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2025-12-07,7 Dec,2025,ULP,NT,Northern Territory State Average,State Average,200.1,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2025-12-14,14 Dec,2025,ULP,NT,Northern Territory State Average,State Average,199.0,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2025-12-21,21 Dec,2025,ULP,NT,Northern Territory State Average,State Average,197.9,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2025-12-28,28 Dec,2025,ULP,NT,Northern Territory State Average,State Average,197.6,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2026-01-04,4 Jan,2026,ULP,NT,Northern Territory State Average,State Average,197.6,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2026-01-11,11 Jan,2026,ULP,NT,Northern Territory State Average,State Average,197.4,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2026-01-18,18 Jan,2026,ULP,NT,Northern Territory State Average,State Average,197.3,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2026-01-25,25 Jan,2026,ULP,NT,Northern Territory State Average,State Average,196.5,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2026-02-01,1 Feb,2026,ULP,NT,Northern Territory State Average,State Average,195.2,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2026-02-08,8 Feb,2026,ULP,NT,Northern Territory State Average,State Average,194.0,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2026-02-15,15 Feb,2026,ULP,NT,Northern Territory State Average,State Average,193.3,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2026-02-22,22 Feb,2026,ULP,NT,Northern Territory State Average,State Average,193.4,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2026-03-01,1 Mar,2026,ULP,NT,Northern Territory State Average,State Average,193.6,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2026-03-08,8 Mar,2026,ULP,NT,Northern Territory State Average,State Average,204.7,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2026-03-15,15 Mar,2026,ULP,NT,Northern Territory State Average,State Average,232.9,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2026-03-22,22 Mar,2026,ULP,NT,Northern Territory State Average,State Average,249.0,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2026-03-29,29 Mar,2026,ULP,NT,Northern Territory State Average,State Average,263.5,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2026-04-05,5 Apr,2026,ULP,NT,Northern Territory State Average,State Average,252.8,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2026-04-12,12 Apr,2026,ULP,NT,Northern Territory State Average,State Average,242.3,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2026-04-19,19 Apr,2026,ULP,NT,Northern Territory State Average,State Average,232.8,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2026-04-26,26 Apr,2026,ULP,NT,Northern Territory State Average,State Average,208.3,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2026-05-03,3 May,2026,ULP,NT,Northern Territory State Average,State Average,214.8,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2026-05-10,10 May,2026,ULP,NT,Northern Territory State Average,State Average,214.8,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2026-05-17,17 May,2026,ULP,NT,Northern Territory State Average,State Average,213.8,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2026-05-24,24 May,2026,ULP,NT,Northern Territory State Average,State Average,212.9,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2026-05-31,31 May,2026,ULP,NT,Northern Territory State Average,State Average,208.8,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2026-06-07,7 Jun,2026,ULP,NT,Northern Territory State Average,State Average,200.2,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2026-06-14,14 Jun,2026,ULP,NT,Northern Territory State Average,State Average,195.0,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2026-06-21,21 Jun,2026,ULP,NT,Northern Territory State Average,State Average,192.3,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2026-06-28,28 Jun,2026,ULP,NT,Northern Territory State Average,State Average,186.9,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2026-07-05,5 Jul,2026,ULP,NT,Northern Territory State Average,State Average,188.9,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2026-07-12,12 Jul,2026,ULP,NT,Northern Territory State Average,State Average,192.8,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2026-07-19,19 Jul,2026,ULP,NT,Northern Territory State Average,State Average,194.7,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2026-07-26,26 Jul,2026,ULP,NT,Northern Territory State Average,State Average,203.6,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2026-08-02,2 Aug,2026,ULP,NT,Northern Territory State Average,State Average,215.8,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
2026-08-09,9 Aug,2026,ULP,NT,Northern Territory State Average,State Average,226.8,Northern Territory State Average,https://aip.com.au/pricing/petrol/northern-territory-retail-petrol-prices/northern-territory-state-average/
